date,store_id,item_id,qty_sold,price,stock_on_hand,lead_time_days,ordering_cost,unit_cost,holding_rate
2024-02-09,S2,I3,45,26,65,4,100,20,0.2
2024-02-10,S2,I3,49,43,47,4,100,20,0.2
2024-02-11,S2,I3,45,23,70,3,100,20,0.2
2024-02-12,S2,I3,45,48,78,4,100,20,0.2
2024-02-13,S2,I3,45,41,78,2,100,20,0.2
2024-02-14,S2,I3,43,38,82,5,100,20,0.2
2024-02-15,S2,I3,45,12,26,4,100,20,0.2
2024-02-16,S2,I3,44,36,99,5,100,20,0.2
2024-02-17,S2,I3,51,20,61,6,100,20,0.2
2024-02-18,S2,I3,45,45,56,2,100,20,0.2
2024-02-19,S2,I3,46,44,67,6,100,20,0.2
2024-02-20,S2,I3,48,44,33,6,100,20,0.2
2024-02-21,S2,I3,47,33,42,3,100,20,0.2
2024-02-22,S2,I3,48,23,98,4,100,20,0.2
2024-02-23,S2,I3,48,45,27,4,100,20,0.2
2024-02-24,S2,I3,55,43,80,5,100,20,0.2
2024-02-25,S2,I3,47,22,20,3,100,20,0.2
2024-02-26,S2,I3,55,38,90,6,100,20,0.2
2024-02-27,S2,I3,53,40,83,6,100,20,0.2
2024-02-28,S2,I3,55,47,33,4,100,20,0.2
2024-02-29,S2,I3,52,11,97,2,100,20,0.2
2024-03-01,S2,I3,53,39,80,6,100,20,0.2
2024-03-02,S2,I3,51,44,35,3,100,20,0.2
2024-03-03,S2,I3,54,26,99,3,100,20,0.2
2024-03-04,S2,I3,51,11,23,6,100,20,0.2
2024-03-05,S2,I3,50,43,25,2,100,20,0.2
2024-03-06,S2,I3,49,34,88,6,100,20,0.2
2024-03-07,S2,I3,45,25,70,2,100,20,0.2
2024-03-08,S2,I3,46,49,92,6,100,20,0.2
2024-03-09,S2,I3,50,11,28,4,100,20,0.2
2024-03-10,S2,I3,43,31,83,3,100,20,0.2
2024-03-11,S2,I3,46,38,57,4,100,20,0.2
2024-03-12,S2,I3,39,27,90,2,100,20,0.2
2024-03-13,S2,I3,39,10,23,5,100,20,0.2
2024-03-14,S2,I3,39,36,62,4,100,20,0.2
2024-03-15,S2,I3,38,37,74,5,100,20,0.2
2024-03-16,S2,I3,43,25,53,3,100,20,0.2
2024-03-17,S2,I3,47,33,75,2,100,20,0.2
2024-03-18,S2,I3,45,27,73,6,100,20,0.2
2024-03-19,S2,I3,38,46,62,6,100,20,0.2
2024-03-20,S2,I3,47,26,98,3,100,20,0.2
2024-03-21,S2,I3,44,39,77,5,100,20,0.2
2024-03-22,S2,I3,40,16,37,3,100,20,0.2
2024-03-23,S2,I3,45,49,89,3,100,20,0.2
2024-03-24,S2,I3,39,13,68,5,100,20,0.2
2024-03-25,S2,I3,41,38,40,3,100,20,0.2
2024-03-26,S2,I3,48,21,61,4,100,20,0.2
2024-03-27,S2,I3,48,15,39,4,100,20,0.2
2024-03-28,S2,I3,47,17,84,2,100,20,0.2
2024-03-29,S2,I3,43,33,66,4,100,20,0.2
2024-03-30,S2,I3,48,44,81,6,100,20,0.2
2024-03-31,S2,I3,49,20,48,4,100,20,0.2
2024-04-01,S2,I3,53,43,84,3,100,20,0.2
2024-04-02,S2,I3,51,26,57,2,100,20,0.2
2024-04-03,S2,I3,53,31,86,4,100,20,0.2
2024-04-04,S2,I3,54,43,54,3,100,20,0.2
2024-04-05,S2,I3,47,30,89,6,100,20,0.2
2024-04-06,S2,I3,47,10,40,6,100,20,0.2
2024-04-07,S2,I3,52,49,45,5,100,20,0.2
2024-04-08,S2,I3,47,45,93,4,100,20,0.2
2024-04-09,S2,I3,47,32,26,5,100,20,0.2
2024-04-10,S2,I3,51,16,98,3,100,20,0.2
2024-04-11,S2,I3,50,23,97,4,100,20,0.2
2024-04-12,S2,I3,48,19,69,6,100,20,0.2
2024-04-13,S2,I3,47,46,31,2,100,20,0.2
2024-04-14,S2,I3,49,10,73,6,100,20,0.2
2024-04-15,S2,I3,55,15,37,6,100,20,0.2
2024-04-16,S2,I3,45,32,42,3,100,20,0.2
2024-04-17,S2,I3,51,24,63,4,100,20,0.2
2024-04-18,S2,I3,53,42,98,5,100,20,0.2
2024-04-19,S2,I3,49,36,76,6,100,20,0.2
2024-04-20,S2,I3,43,42,99,6,100,20,0.2
2024-04-21,S2,I3,51,44,98,4,100,20,0.2
2024-04-22,S2,I3,47,38,53,2,100,20,0.2
2024-04-23,S2,I3,48,32,90,4,100,20,0.2
2024-04-24,S2,I3,49,41,50,3,100,20,0.2
2024-04-25,S2,I3,45,10,80,5,100,20,0.2
2024-04-26,S2,I3,44,48,29,3,100,20,0.2
2024-04-27,S2,I3,39,39,40,5,100,20,0.2
2024-04-28,S2,I3,38,42,93,4,100,20,0.2
2024-04-29,S2,I3,47,21,75,2,100,20,0.2
2024-04-30,S2,I3,38,11,55,3,100,20,0.2
2024-05-01,S2,I3,44,22,34,2,100,20,0.2
2024-05-02,S2,I3,44,31,82,3,100,20,0.2
2024-05-03,S2,I3,38,20,93,2,100,20,0.2
2024-05-04,S2,I3,42,47,60,6,100,20,0.2
2024-05-05,S2,I3,45,49,36,6,100,20,0.2
2024-05-06,S2,I3,47,11,81,2,100,20,0.2
2024-05-07,S2,I3,42,26,36,6,100,20,0.2
2024-05-08,S2,I3,41,39,59,3,100,20,0.2
2024-05-09,S2,I3,44,30,37,6,100,20,0.2
2024-05-10,S2,I3,48,19,36,3,100,20,0.2
2024-05-11,S2,I3,51,29,64,3,100,20,0.2
2024-05-12,S2,I3,43,18,33,2,100,20,0.2
2024-05-13,S2,I3,46,27,39,4,100,20,0.2
2024-05-14,S2,I3,52,22,98,4,100,20,0.2
2024-05-15,S2,I3,49,28,71,3,100,20,0.2
2024-05-16,S2,I3,53,35,45,5,100,20,0.2
2024-05-17,S2,I3,46,27,72,4,100,20,0.2
2024-05-18,S2,I3,47,42,61,4,100,20,0.2
2024-05-19,S2,I3,47,42,95,2,100,20,0.2
2024-05-20,S2,I3,54,12,68,3,100,20,0.2
2024-05-21,S2,I3,49,17,71,5,100,20,0.2
2024-05-22,S2,I3,51,16,65,5,100,20,0.2
2024-05-23,S2,I3,54,10,68,2,100,20,0.2
2024-05-24,S2,I3,56,25,35,3,100,20,0.2
2024-05-25,S2,I3,54,38,25,5,100,20,0.2
2024-05-26,S2,I3,53,23,62,3,100,20,0.2
2024-05-27,S2,I3,56,23,90,2,100,20,0.2
2024-05-28,S2,I3,55,29,82,4,100,20,0.2
2024-05-29,S2,I3,49,13,45,4,100,20,0.2
2024-05-30,S2,I3,46,23,49,2,100,20,0.2
2024-05-31,S2,I3,54,42,32,3,100,20,0.2
2024-06-01,S2,I3,53,30,47,5,100,20,0.2
2024-06-02,S2,I3,50,11,92,6,100,20,0.2
2024-06-03,S2,I3,48,26,67,5,100,20,0.2
2024-06-04,S2,I3,43,29,39,4,100,20,0.2
2024-06-05,S2,I3,43,21,59,3,100,20,0.2
2024-06-06,S2,I3,43,23,35,4,100,20,0.2
2024-06-07,S2,I3,41,15,96,5,100,20,0.2
2024-06-08,S2,I3,44,27,31,5,100,20,0.2
2024-06-09,S2,I3,44,39,70,4,100,20,0.2
2024-06-10,S2,I3,43,29,46,6,100,20,0.2
2024-06-11,S2,I3,42,16,78,6,100,20,0.2
2024-06-12,S2,I3,40,14,42,6,100,20,0.2
2024-06-13,S2,I3,42,18,34,4,100,20,0.2
2024-06-14,S2,I3,43,26,45,6,100,20,0.2
2024-06-15,S2,I3,45,30,30,3,100,20,0.2
2024-06-16,S2,I3,45,44,33,3,100,20,0.2
2024-06-17,S2,I3,43,43,60,3,100,20,0.2
2024-06-18,S2,I3,47,26,36,4,100,20,0.2
2024-06-19,S2,I3,41,10,31,5,100,20,0.2
2024-06-20,S2,I3,48,22,23,3,100,20,0.2
2024-06-21,S2,I3,44,28,21,5,100,20,0.2
2024-06-22,S2,I3,40,19,25,6,100,20,0.2
2024-06-23,S2,I3,43,20,82,2,100,20,0.2
2024-06-24,S2,I3,50,11,27,3,100,20,0.2
2024-06-25,S2,I3,47,45,29,6,100,20,0.2
2024-06-26,S2,I3,46,17,55,6,100,20,0.2
2024-06-27,S2,I3,53,21,33,3,100,20,0.2
2024-06-28,S2,I3,49,31,40,5,100,20,0.2
2024-06-29,S2,I3,46,39,58,5,100,20,0.2
2024-06-30,S2,I3,53,32,26,2,100,20,0.2
2024-07-01,S2,I3,46,35,57,6,100,20,0.2
2024-07-02,S2,I3,52,19,81,3,100,20,0.2
2024-07-03,S2,I3,52,26,70,3,100,20,0.2
2024-07-04,S2,I3,52,33,70,3,100,20,0.2
2024-07-05,S2,I3,54,17,40,6,100,20,0.2
2024-07-06,S2,I3,55,48,52,4,100,20,0.2
2024-07-07,S2,I3,48,37,76,5,100,20,0.2
2024-07-08,S2,I3,56,36,93,2,100,20,0.2
2024-07-09,S2,I3,50,41,45,2,100,20,0.2
2024-07-10,S2,I3,53,43,76,5,100,20,0.2
2024-07-11,S2,I3,53,32,50,2,100,20,0.2
2024-07-12,S2,I3,50,11,37,2,100,20,0.2
2024-07-13,S2,I3,49,43,54,4,100,20,0.2
2024-07-14,S2,I3,46,27,91,6,100,20,0.2
2024-07-15,S2,I3,48,19,71,2,100,20,0.2
2024-07-16,S2,I3,44,35,55,2,100,20,0.2
2024-07-17,S2,I3,49,34,87,3,100,20,0.2
2024-07-18,S2,I3,44,27,38,3,100,20,0.2
2024-01-01,S2,I4,42,25,84,5,100,20,0.2
2024-01-02,S2,I4,44,43,72,2,100,20,0.2
2024-01-03,S2,I4,45,27,76,6,100,20,0.2
2024-01-04,S2,I4,48,39,73,6,100,20,0.2
2024-01-05,S2,I4,41,38,22,3,100,20,0.2
2024-01-06,S2,I4,47,21,21,4,100,20,0.2
2024-01-07,S2,I4,41,22,95,3,100,20,0.2
2024-01-08,S2,I4,45,16,45,3,100,20,0.2
2024-01-09,S2,I4,48,21,35,5,100,20,0.2
2024-01-10,S2,I4,49,41,34,6,100,20,0.2
2024-01-11,S2,I4,45,20,93,5,100,20,0.2
2024-01-12,S2,I4,49,24,26,5,100,20,0.2
2024-01-13,S2,I4,43,24,89,2,100,20,0.2
2024-01-14,S2,I4,44,20,45,6,100,20,0.2
2024-01-15,S2,I4,45,32,59,6,100,20,0.2
2024-01-16,S2,I4,47,25,80,5,100,20,0.2
2024-01-17,S2,I4,47,25,50,6,100,20,0.2
2024-01-18,S2,I4,49,34,63,5,100,20,0.2
2024-01-19,S2,I4,48,46,28,5,100,20,0.2
2024-01-20,S2,I4,43,37,75,4,100,20,0.2
2024-01-21,S2,I4,42,43,96,3,100,20,0.2
2024-01-22,S2,I4,46,23,94,3,100,20,0.2
2024-01-23,S2,I4,41,13,72,2,100,20,0.2
2024-01-24,S2,I4,42,17,70,3,100,20,0.2
2024-01-25,S2,I4,43,24,57,6,100,20,0.2
2024-01-26,S2,I4,36,19,31,5,100,20,0.2
2024-01-27,S2,I4,35,25,55,2,100,20,0.2
2024-01-28,S2,I4,39,21,55,6,100,20,0.2
2024-01-29,S2,I4,35,18,80,6,100,20,0.2
2024-01-30,S2,I4,33,44,82,2,100,20,0.2
2024-01-31,S2,I4,38,43,97,5,100,20,0.2
2024-02-01,S2,I4,40,24,47,3,100,20,0.2
2024-02-02,S2,I4,35,14,20,3,100,20,0.2
2024-02-03,S2,I4,32,36,54,3,100,20,0.2
2024-02-04,S2,I4,37,48,68,5,100,20,0.2
2024-02-05,S2,I4,32,18,87,3,100,20,0.2
2024-02-06,S2,I4,32,33,50,4,100,20,0.2
2024-02-07,S2,I4,33,33,68,5,100,20,0.2
2024-02-08,S2,I4,42,25,76,6,100,20,0.2
2024-02-09,S2,I4,36,25,83,5,100,20,0.2
2024-02-10,S2,I4,37,12,68,5,100,20,0.2
2024-02-11,S2,I4,40,30,75,5,100,20,0.2
2024-02-12,S2,I4,44,32,72,5,100,20,0.2
2024-02-13,S2,I4,42,37,35,6,100,20,0.2
2024-02-14,S2,I4,41,24,36,3,100,20,0.2
2024-02-15,S2,I4,41,22,38,6,100,20,0.2
2024-02-16,S2,I4,39,23,81,5,100,20,0.2
2024-02-17,S2,I4,42,29,71,4,100,20,0.2
2024-02-18,S2,I4,45,13,53,3,100,20,0.2
2024-02-19,S2,I4,44,19,61,2,100,20,0.2
2024-02-20,S2,I4,46,14,29,3,100,20,0.2
2024-02-21,S2,I4,46,36,79,4,100,20,0.2
2024-02-22,S2,I4,45,17,84,5,100,20,0.2
2024-02-23,S2,I4,41,48,97,6,100,20,0.2
2024-02-24,S2,I4,45,18,36,6,100,20,0.2
2024-02-25,S2,I4,50,40,71,6,100,20,0.2
2024-02-26,S2,I4,48,47,62,4,100,20,0.2
2024-02-27,S2,I4,44,42,32,2,100,20,0.2
2024-02-28,S2,I4,41,45,29,2,100,20,0.2
2024-02-29,S2,I4,41,16,77,4,100,20,0.2
2024-03-01,S2,I4,44,37,99,5,100,20,0.2
2024-03-02,S2,I4,43,47,73,2,100,20,0.2
2024-03-03,S2,I4,43,30,37,2,100,20,0.2
2024-03-04,S2,I4,41,42,84,6,100,20,0.2
2024-03-05,S2,I4,40,30,59,4,100,20,0.2
2024-03-06,S2,I4,45,47,74,5,100,20,0.2
2024-03-07,S2,I4,39,43,75,4,100,20,0.2
2024-03-08,S2,I4,40,22,92,2,100,20,0.2
2024-03-09,S2,I4,36,28,26,3,100,20,0.2
2024-03-10,S2,I4,43,29,92,2,100,20,0.2
2024-03-11,S2,I4,35,45,38,2,100,20,0.2
2024-03-12,S2,I4,37,48,90,2,100,20,0.2
2024-03-13,S2,I4,39,45,59,6,100,20,0.2
2024-03-14,S2,I4,35,47,44,6,100,20,0.2
2024-03-15,S2,I4,35,33,48,2,100,20,0.2
2024-03-16,S2,I4,35,33,33,6,100,20,0.2
2024-03-17,S2,I4,33,28,31,3,100,20,0.2
2024-03-18,S2,I4,32,39,94,4,100,20,0.2
2024-03-19,S2,I4,38,26,20,5,100,20,0.2
2024-03-20,S2,I4,40,24,47,5,100,20,0.2
2024-03-21,S2,I4,34,31,46,4,100,20,0.2
2024-03-22,S2,I4,35,10,68,6,100,20,0.2
2024-03-23,S2,I4,33,19,66,4,100,20,0.2
2024-03-24,S2,I4,39,31,37,4,100,20,0.2
2024-03-25,S2,I4,35,48,68,6,100,20,0.2
2024-03-26,S2,I4,35,17,73,3,100,20,0.2
2024-03-27,S2,I4,41,45,37,5,100,20,0.2
2024-03-28,S2,I4,41,18,92,4,100,20,0.2
2024-03-29,S2,I4,39,27,24,5,100,20,0.2
2024-03-30,S2,I4,40,48,83,2,100,20,0.2
2024-03-31,S2,I4,39,23,41,5,100,20,0.2
2024-04-01,S2,I4,44,13,98,2,100,20,0.2
2024-04-02,S2,I4,39,16,76,5,100,20,0.2
2024-04-03,S2,I4,49,14,69,3,100,20,0.2
2024-04-04,S2,I4,45,21,37,3,100,20,0.2
2024-04-05,S2,I4,50,24,36,5,100,20,0.2
2024-04-06,S2,I4,47,40,53,3,100,20,0.2
2024-04-07,S2,I4,46,43,63,3,100,20,0.2
2024-04-08,S2,I4,45,41,86,4,100,20,0.2
2024-04-09,S2,I4,46,31,93,4,100,20,0.2
2024-04-10,S2,I4,43,21,67,2,100,20,0.2
2024-04-11,S2,I4,47,22,85,5,100,20,0.2
2024-04-12,S2,I4,50,48,36,5,100,20,0.2
2024-04-13,S2,I4,46,28,88,3,100,20,0.2
2024-04-14,S2,I4,48,36,96,4,100,20,0.2
2024-04-15,S2,I4,44,33,23,4,100,20,0.2
2024-04-16,S2,I4,41,12,87,2,100,20,0.2
2024-04-17,S2,I4,43,49,67,4,100,20,0.2
2024-04-18,S2,I4,45,34,59,6,100,20,0.2
2024-04-19,S2,I4,40,23,32,4,100,20,0.2
2024-04-20,S2,I4,41,26,55,2,100,20,0.2
2024-04-21,S2,I4,38,26,21,2,100,20,0.2
2024-04-22,S2,I4,38,11,71,5,100,20,0.2
2024-04-23,S2,I4,43,31,74,4,100,20,0.2
2024-04-24,S2,I4,36,21,88,5,100,20,0.2
2024-04-25,S2,I4,39,48,32,2,100,20,0.2
2024-04-26,S2,I4,41,21,32,3,100,20,0.2
2024-04-27,S2,I4,32,49,99,6,100,20,0.2
2024-04-28,S2,I4,34,12,24,3,100,20,0.2
2024-04-29,S2,I4,38,19,53,4,100,20,0.2
2024-04-30,S2,I4,39,40,94,6,100,20,0.2
2024-05-01,S2,I4,38,11,89,2,100,20,0.2
2024-05-02,S2,I4,35,43,69,2,100,20,0.2
2024-05-03,S2,I4,38,48,36,6,100,20,0.2
2024-05-04,S2,I4,37,32,89,3,100,20,0.2
2024-05-05,S2,I4,37,29,98,5,100,20,0.2
2024-05-06,S2,I4,33,38,91,6,100,20,0.2
2024-05-07,S2,I4,33,42,41,3,100,20,0.2
2024-05-08,S2,I4,38,48,37,6,100,20,0.2
2024-05-09,S2,I4,38,39,83,3,100,20,0.2
2024-05-10,S2,I4,44,27,35,4,100,20,0.2
2024-05-11,S2,I4,37,37,21,6,100,20,0.2
2024-05-12,S2,I4,45,25,78,6,100,20,0.2
2024-05-13,S2,I4,43,37,72,6,100,20,0.2
2024-05-14,S2,I4,41,33,80,4,100,20,0.2
2024-05-15,S2,I4,48,36,45,3,100,20,0.2
2024-05-16,S2,I4,43,47,88,5,100,20,0.2
2024-05-17,S2,I4,41,24,45,4,100,20,0.2
2024-05-18,S2,I4,48,38,73,6,100,20,0.2
2024-05-19,S2,I4,50,48,23,4,100,20,0.2
2024-05-20,S2,I4,48,38,30,2,100,20,0.2
2024-05-21,S2,I4,46,20,46,2,100,20,0.2
2024-05-22,S2,I4,45,48,65,3,100,20,0.2
2024-05-23,S2,I4,44,20,84,4,100,20,0.2
2024-05-24,S2,I4,43,40,47,2,100,20,0.2
2024-05-25,S2,I4,49,47,86,4,100,20,0.2
2024-05-26,S2,I4,42,27,83,3,100,20,0.2
2024-05-27,S2,I4,45,18,21,3,100,20,0.2
2024-05-28,S2,I4,45,40,29,3,100,20,0.2
2024-05-29,S2,I4,43,30,68,2,100,20,0.2
2024-05-30,S2,I4,41,19,24,3,100,20,0.2
2024-05-31,S2,I4,43,35,45,6,100,20,0.2
2024-06-01,S2,I4,38,25,56,4,100,20,0.2
2024-06-02,S2,I4,40,40,32,4,100,20,0.2
2024-06-03,S2,I4,40,11,73,4,100,20,0.2
2024-06-04,S2,I4,41,35,77,4,100,20,0.2
2024-06-05,S2,I4,40,34,30,2,100,20,0.2
2024-06-06,S2,I4,38,16,83,6,100,20,0.2
2024-06-07,S2,I4,41,30,83,5,100,20,0.2
2024-06-08,S2,I4,40,40,28,3,100,20,0.2
2024-06-09,S2,I4,42,38,99,5,100,20,0.2
2024-06-10,S2,I4,35,46,90,2,100,20,0.2
2024-06-11,S2,I4,39,38,99,5,100,20,0.2
2024-06-12,S2,I4,37,40,33,6,100,20,0.2
2024-06-13,S2,I4,32,18,96,3,100,20,0.2
2024-06-14,S2,I4,34,37,91,6,100,20,0.2
2024-06-15,S2,I4,36,16,61,5,100,20,0.2
2024-06-16,S2,I4,40,36,77,3,100,20,0.2
2024-06-17,S2,I4,40,18,46,2,100,20,0.2
2024-06-18,S2,I4,38,19,61,5,100,20,0.2
2024-06-19,S2,I4,41,12,25,6,100,20,0.2
2024-06-20,S2,I4,42,15,72,3,100,20,0.2
2024-06-21,S2,I4,43,27,21,5,100,20,0.2
2024-06-22,S2,I4,39,46,39,5,100,20,0.2
2024-06-23,S2,I4,35,10,20,6,100,20,0.2
2024-06-24,S2,I4,39,39,22,4,100,20,0.2
2024-06-25,S2,I4,44,31,83,5,100,20,0.2
2024-06-26,S2,I4,46,22,84,3,100,20,0.2
2024-06-27,S2,I4,40,33,47,5,100,20,0.2
2024-06-28,S2,I4,46,25,78,2,100,20,0.2
2024-06-29,S2,I4,41,24,35,2,100,20,0.2
2024-06-30,S2,I4,41,20,84,3,100,20,0.2
2024-07-01,S2,I4,42,13,62,6,100,20,0.2
2024-07-02,S2,I4,43,22,29,4,100,20,0.2
2024-07-03,S2,I4,42,43,60,3,100,20,0.2
2024-07-04,S2,I4,42,32,90,4,100,20,0.2
2024-07-05,S2,I4,47,12,95,2,100,20,0.2
2024-07-06,S2,I4,50,42,67,3,100,20,0.2
2024-07-07,S2,I4,49,16,51,5,100,20,0.2
2024-07-08,S2,I4,44,45,51,5,100,20,0.2
2024-07-09,S2,I4,41,44,49,5,100,20,0.2
2024-07-10,S2,I4,49,34,99,3,100,20,0.2
2024-07-11,S2,I4,42,10,88,4,100,20,0.2
2024-07-12,S2,I4,45,33,72,5,100,20,0.2
2024-07-13,S2,I4,42,13,55,5,100,20,0.2
2024-07-14,S2,I4,43,27,69,2,100,20,0.2
2024-07-15,S2,I4,39,31,85,6,100,20,0.2
2024-07-16,S2,I4,40,48,66,6,100,20,0.2
2024-07-17,S2,I4,41,35,36,5,100,20,0.2
2024-07-18,S2,I4,38,18,97,2,100,20,0.2
2024-01-01,S2,I5,20,23,78,2,100,20,0.2
2024-01-02,S2,I5,21,48,77,4,100,20,0.2
2024-01-03,S2,I5,23,11,60,4,100,20,0.2
2024-01-04,S2,I5,25,27,35,5,100,20,0.2
2024-01-05,S2,I5,27,23,31,4,100,20,0.2
2024-01-06,S2,I5,26,26,51,3,100,20,0.2
2024-01-07,S2,I5,22,14,64,3,100,20,0.2
2024-01-08,S2,I5,31,42,37,2,100,20,0.2
2024-01-09,S2,I5,31,38,97,2,100,20,0.2
2024-01-10,S2,I5,28,38,98,6,100,20,0.2
2024-01-11,S2,I5,26,27,76,2,100,20,0.2
2024-01-12,S2,I5,29,25,94,4,100,20,0.2
2024-01-13,S2,I5,25,47,64,3,100,20,0.2
2024-01-14,S2,I5,24,29,77,2,100,20,0.2
2024-01-15,S2,I5,31,47,96,5,100,20,0.2
2024-01-16,S2,I5,29,23,71,6,100,20,0.2
2024-01-17,S2,I5,29,43,24,6,100,20,0.2
2024-01-18,S2,I5,30,41,52,4,100,20,0.2
2024-01-19,S2,I5,22,21,48,4,100,20,0.2
2024-01-20,S2,I5,30,39,28,3,100,20,0.2
2024-01-21,S2,I5,21,12,65,5,100,20,0.2
2024-01-22,S2,I5,27,22,63,4,100,20,0.2
2024-01-23,S2,I5,24,32,28,3,100,20,0.2
2024-01-24,S2,I5,23,40,66,3,100,20,0.2
2024-01-25,S2,I5,18,22,88,3,100,20,0.2
2024-01-26,S2,I5,25,19,75,4,100,20,0.2
2024-01-27,S2,I5,24,43,49,4,100,20,0.2
2024-01-28,S2,I5,17,35,76,6,100,20,0.2
2024-01-29,S2,I5,20,21,85,4,100,20,0.2
2024-01-30,S2,I5,20,43,37,6,100,20,0.2
2024-01-31,S2,I5,17,49,71,5,100,20,0.2
2024-02-01,S2,I5,19,39,49,3,100,20,0.2
2024-02-02,S2,I5,22,18,39,2,100,20,0.2
2024-02-03,S2,I5,16,14,94,4,100,20,0.2
2024-02-04,S2,I5,20,36,59,3,100,20,0.2
2024-02-05,S2,I5,16,38,58,5,100,20,0.2
2024-02-06,S2,I5,22,42,35,3,100,20,0.2
2024-02-07,S2,I5,21,14,88,2,100,20,0.2
2024-02-08,S2,I5,24,14,41,6,100,20,0.2
2024-02-09,S2,I5,15,32,37,3,100,20,0.2
2024-02-10,S2,I5,20,39,45,6,100,20,0.2
2024-02-11,S2,I5,22,42,45,2,100,20,0.2
2024-02-12,S2,I5,17,47,21,2,100,20,0.2
2024-02-13,S2,I5,23,47,37,4,100,20,0.2
2024-02-14,S2,I5,27,17,93,2,100,20,0.2
2024-02-15,S2,I5,25,38,77,3,100,20,0.2
2024-02-16,S2,I5,26,21,33,4,100,20,0.2
2024-02-17,S2,I5,27,16,69,2,100,20,0.2
2024-02-18,S2,I5,25,19,74,4,100,20,0.2
2024-02-19,S2,I5,30,24,71,3,100,20,0.2
2024-02-20,S2,I5,30,22,70,3,100,20,0.2
2024-02-21,S2,I5,24,44,22,3,100,20,0.2
2024-02-22,S2,I5,30,15,67,2,100,20,0.2
2024-02-23,S2,I5,25,12,92,5,100,20,0.2
2024-02-24,S2,I5,27,12,30,2,100,20,0.2
2024-02-25,S2,I5,26,14,20,4,100,20,0.2
2024-02-26,S2,I5,24,21,96,2,100,20,0.2
2024-02-27,S2,I5,24,46,64,4,100,20,0.2
2024-02-28,S2,I5,28,45,30,3,100,20,0.2
2024-02-29,S2,I5,25,24,79,3,100,20,0.2
2024-03-01,S2,I5,30,25,93,2,100,20,0.2
2024-03-02,S2,I5,24,11,43,3,100,20,0.2
2024-03-03,S2,I5,26,40,45,6,100,20,0.2
2024-03-04,S2,I5,23,23,44,2,100,20,0.2
2024-03-05,S2,I5,24,12,37,2,100,20,0.2
2024-03-06,S2,I5,24,32,40,2,100,20,0.2
2024-03-07,S2,I5,18,30,46,3,100,20,0.2
2024-03-08,S2,I5,23,45,47,6,100,20,0.2
2024-03-09,S2,I5,17,49,22,5,100,20,0.2
2024-03-10,S2,I5,22,21,85,6,100,20,0.2
2024-03-11,S2,I5,24,30,30,6,100,20,0.2
2024-03-12,S2,I5,17,36,85,2,100,20,0.2
2024-03-13,S2,I5,21,39,65,6,100,20,0.2
2024-03-14,S2,I5,16,37,79,4,100,20,0.2
2024-03-15,S2,I5,20,11,46,4,100,20,0.2
2024-03-16,S2,I5,15,48,40,3,100,20,0.2
2024-03-17,S2,I5,18,30,39,6,100,20,0.2
2024-03-18,S2,I5,19,29,44,3,100,20,0.2
2024-03-19,S2,I5,22,41,45,2,100,20,0.2
2024-03-20,S2,I5,22,12,20,4,100,20,0.2
2024-03-21,S2,I5,18,22,38,5,100,20,0.2
2024-03-22,S2,I5,22,44,95,6,100,20,0.2
2024-03-23,S2,I5,16,31,96,2,100,20,0.2
2024-03-24,S2,I5,20,12,72,5,100,20,0.2
2024-03-25,S2,I5,20,33,52,3,100,20,0.2
2024-03-26,S2,I5,19,25,95,6,100,20,0.2
2024-03-27,S2,I5,26,48,65,5,100,20,0.2
2024-03-28,S2,I5,26,49,69,6,100,20,0.2
2024-03-29,S2,I5,20,24,55,2,100,20,0.2
2024-03-30,S2,I5,23,31,99,2,100,20,0.2
2024-03-31,S2,I5,29,33,68,3,100,20,0.2
2024-04-01,S2,I5,27,13,88,5,100,20,0.2
2024-04-02,S2,I5,27,25,48,6,100,20,0.2
2024-04-03,S2,I5,22,42,44,6,100,20,0.2
2024-04-04,S2,I5,22,32,76,4,100,20,0.2
2024-04-05,S2,I5,23,23,39,4,100,20,0.2
2024-04-06,S2,I5,27,48,75,6,100,20,0.2
2024-04-07,S2,I5,24,32,81,2,100,20,0.2
2024-04-08,S2,I5,29,49,37,2,100,20,0.2
2024-04-09,S2,I5,23,41,80,2,100,20,0.2
2024-04-10,S2,I5,25,36,89,4,100,20,0.2
2024-04-11,S2,I5,30,46,53,5,100,20,0.2
2024-04-12,S2,I5,31,13,93,3,100,20,0.2
2024-04-13,S2,I5,30,30,30,4,100,20,0.2
2024-04-14,S2,I5,31,39,99,4,100,20,0.2
2024-04-15,S2,I5,31,25,59,5,100,20,0.2
2024-04-16,S2,I5,23,30,69,4,100,20,0.2
2024-04-17,S2,I5,24,26,51,2,100,20,0.2
2024-04-18,S2,I5,25,33,46,5,100,20,0.2
2024-04-19,S2,I5,27,11,28,5,100,20,0.2
2024-04-20,S2,I5,22,47,22,5,100,20,0.2
2024-04-21,S2,I5,23,48,74,2,100,20,0.2
2024-04-22,S2,I5,21,15,64,3,100,20,0.2
2024-04-23,S2,I5,25,23,73,3,100,20,0.2
2024-04-24,S2,I5,23,40,48,3,100,20,0.2
2024-04-25,S2,I5,15,23,55,3,100,20,0.2
2024-04-26,S2,I5,22,36,44,4,100,20,0.2
2024-04-27,S2,I5,17,27,37,6,100,20,0.2
2024-04-28,S2,I5,23,18,83,5,100,20,0.2
